Motif,Pays Origine,Pays Destination,Distance,Facteur d'extrapolation
Travail,Belgique,Luxembourg,17.2,9.433689565
Travail,Belgique,Luxembourg,37.4,7.206763527
Travail,Belgique,Luxembourg,47.3,10.38115791
Travail,Belgique,Luxembourg,57.5,11.70261727
Travail,Belgique,Luxembourg,122.4,15.00240703
Travail,Belgique,Luxembourg,51.1,16.82316442
Travail,Belgique,Luxembourg,14.6,9.870944541
Travail,Belgique,Luxembourg,29,15.80109259
Travail,Belgique,Luxembourg,23.4,15.80269102
Travail,Belgique,Luxembourg,34,46.47296924
Travail,Belgique,Luxembourg,21.1,8.837241111
Travail,Belgique,Luxembourg,41.9,14.34211079
Travail,Belgique,Luxembourg,10.2,14.43174529
Travail,Belgique,Luxembourg,32.9,3.815880985
Travail,Belgique,Luxembourg,38.8,4.83186887
Travail,Belgique,Luxembourg,55.3,8.466519878
Travail,Luxembourg,Luxembourg,1.7,8.917122473
Travail,Belgique,Luxembourg,40.6,14.54777422
Travail,Belgique,Luxembourg,8.8,15.44726822
Travail,Belgique,Luxembourg,147.1,21.28449338
Travail,Belgique,Luxembourg,26.6,28.58272974
Travail,Belgique,Luxembourg,40.6,17.24728906
Travail,Belgique,Luxembourg,59.6,9.534639061
Travail,Belgique,Luxembourg,33.3,9.534639061
Travail,Belgique,Luxembourg,47.3,7.206763527
Travail,Belgique,Luxembourg,140.3,17.10972957
Travail,Luxembourg,Luxembourg,23.7,28.58272974
Travail,Belgique,Luxembourg,37.8,52.66748439
Travail,Belgique,Luxembourg,56.9,11.18422436
Travail,Belgique,Luxembourg,40.6,14.54777422
Travail,Belgique,Luxembourg,212.2,21.28449338
Travail,Belgique,Luxembourg,53.4,4.585984049
Travail,Belgique,Luxembourg,125.9,5.056648558
Travail,Belgique,Luxembourg,48.7,6.141921744
Travail,Belgique,Luxembourg,30.2,7.213901063
Travail,Belgique,Luxembourg,47.3,7.315460941
Travail,Belgique,Luxembourg,53.9,8.466519878
Travail,Belgique,Luxembourg,190.1,8.845431353
Travail,Belgique,Luxembourg,27.9,9.507383565
Travail,Belgique,Luxembourg,51.9,14.396597
Travail,Belgique,Luxembourg,11,14.43174529
Travail,Belgique,Luxembourg,50.1,18.3379613
Travail,Belgique,Luxembourg,49.6,20.16201889
Travail,Belgique,Luxembourg,101.6,23.75215468
Travail,Belgique,Luxembourg,47.8,24.37855748
Travail,Belgique,Luxembourg,17.6,30.35000998
Travail,Belgique,Luxembourg,3.5,49.74816895
Travail,Belgique,Luxembourg,178.4,13.84241904
Travail,Belgique,Luxembourg,36.2,18.22002691
Travail,Luxembourg,Luxembourg,54.9,8.466519878
Travail,Belgique,Luxembourg,45.3,6.065661475
Travail,Belgique,Luxembourg,33.4,6.141921744
Travail,Belgique,Luxembourg,12.8,9.507383565
Travail,Belgique,Luxembourg,28.8,20.8840927
Travail,Belgique,Luxembourg,16.8,7.586915323
Travail,Belgique,Luxembourg,50.7,11.70261727
Travail,Belgique,Luxembourg,35,13.40459785
Travail,Belgique,Luxembourg,33.8,13.86076073
Travail,Belgique,Luxembourg,7.6,15.46773639
Travail,Belgique,Luxembourg,28.4,23.75215468
Travail,Belgique,Luxembourg,144.4,28.15965325
Travail,Belgique,Luxembourg,19.5,3.898514083
Travail,Belgique,Luxembourg,92.3,5.056648558
Travail,Belgique,Luxembourg,66.4,8.801303984
Travail,Belgique,Luxembourg,40,8.83852702
Travail,Belgique,Luxembourg,26.3,10.03758468
Travail,Belgique,Luxembourg,47.2,10.03758468
Travail,Belgique,Luxembourg,18.5,11.28532051
Travail,Belgique,Luxembourg,39.2,11.28532051
Travail,Belgique,Luxembourg,55,13.29286283
Travail,Belgique,Luxembourg,53.4,14.43174529
Travail,Belgique,Luxembourg,80.2,15.44726822
Travail,Belgique,Luxembourg,30.1,16.63458931
Travail,Belgique,Luxembourg,31.1,16.63458931
Travail,Belgique,Luxembourg,28.9,18.29635523
Travail,Belgique,Luxembourg,34,22.5505349
Travail,Belgique,Luxembourg,46.8,24.68076492
Travail,Belgique,Luxembourg,41.6,27.6299181
Travail,Belgique,Luxembourg,49.1,28.15965325
Travail,Belgique,Luxembourg,29,28.15965325
Travail,Belgique,Luxembourg,27.6,29.65813258
Travail,Belgique,Luxembourg,30.4,34.18051705
Travail,Belgique,Luxembourg,21.1,37.92954835
Travail,Belgique,Luxembourg,28.2,41.96167451
Travail,Belgique,Luxembourg,38.3,50.12642875
Travail,Belgique,Luxembourg,49.7,54.12625757
Travail,Belgique,Luxembourg,39.5,168.8734439
Travail,Belgique,Luxembourg,177,10.03758468
Travail,Belgique,Luxembourg,6.4,18.3379613
Travail,Belgique,Luxembourg,51.6,20.16201889
Travail,Belgique,Luxembourg,143.5,23.75215468
Travail,Belgique,Luxembourg,12.6,24.68076492
Travail,Belgique,Luxembourg,16.5,27.96433032
Travail,Belgique,Luxembourg,47.5,3.165133688
Travail,Belgique,Luxembourg,21.9,3.419441084
Travail,Belgique,Luxembourg,15.2,4.664041712
Travail,Belgique,Luxembourg,30.8,5.943001211
Travail,Belgique,Luxembourg,72.2,6.76382071
Travail,Belgique,Luxembourg,118.8,7.315460941
Travail,Belgique,Luxembourg,64,8.83852702
Travail,Belgique,Luxembourg,17.1,9.128157414
Travail,Belgique,Luxembourg,117.3,9.754946238
Travail,Belgique,Luxembourg,26.8,9.870944541
Travail,Belgique,Luxembourg,57.2,11.02916921
Travail,Belgique,Luxembourg,11.4,11.74035443
Travail,Belgique,Luxembourg,40.8,12.83381431
Travail,Belgique,Luxembourg,58.3,13.03637536
Travail,Belgique,Luxembourg,21.8,13.73045534
Travail,Belgique,Luxembourg,46.5,14.17350732
Travail,Belgique,Luxembourg,36.8,14.43174529
Travail,Belgique,Luxembourg,97.1,14.89277933
Travail,Belgique,Luxembourg,89.9,15.36826088
Travail,Belgique,Luxembourg,73.1,22.25041606
Travail,Belgique,Luxembourg,35,22.98288547
Travail,Belgique,Luxembourg,29.3,23.75215468
Travail,Belgique,Luxembourg,125.8,23.75215468
Travail,Belgique,Luxembourg,78.8,23.75215468
Travail,Belgique,Luxembourg,143.5,23.75215468
Travail,Belgique,Luxembourg,30.9,23.75215468
Travail,Belgique,Luxembourg,30.4,23.75215468
Travail,Belgique,Luxembourg,67.3,23.75215468
Travail,Belgique,Luxembourg,45.6,24.26650881
Travail,Belgique,Luxembourg,71,24.43388227
Travail,Belgique,Luxembourg,37.2,28.90229264
Travail,Belgique,Luxembourg,86.6,28.90645463
Travail,Belgique,Luxembourg,45.1,28.90645463
Travail,Belgique,Luxembourg,16,30.35000998
Travail,Belgique,Luxembourg,26.5,36.72072564
Travail,Belgique,Luxembourg,22.3,37.20307465
Travail,Belgique,Luxembourg,26.9,49.74816895
Travail,Belgique,Luxembourg,30.3,15.44726822
Travail,Belgique,Luxembourg,23.3,25.32297543
Travail,Belgique,Luxembourg,16.5,16.63458931
Travail,Belgique,Luxembourg,29.8,18.46836681
Travail,Belgique,Luxembourg,31.3,19.94204662
Travail,Belgique,Luxembourg,27.8,21.28449338
Travail,Belgique,Luxembourg,23.3,21.3594686
Travail,Belgique,Luxembourg,29.1,22.98288547
Travail,Belgique,Luxembourg,60.7,23.30533273
Travail,Belgique,Luxembourg,9.5,28.11996969
Travail,Belgique,Luxembourg,19,33.41310828
Travail,Belgique,Luxembourg,46.6,7.281629348
Travail,Belgique,Luxembourg,21.6,52.07994349
Travail,Belgique,Luxembourg,29.1,3.815880985
Travail,Belgique,Luxembourg,94.8,5.943001211
Travail,Belgique,Luxembourg,51.2,6.274925374
Travail,Belgique,Luxembourg,36.7,10.27597364
Travail,Belgique,Luxembourg,19.9,10.83939387
Travail,Belgique,Luxembourg,17.4,19.14038849
Travail,Belgique,Luxembourg,44.4,20.60953471
Travail,Belgique,Luxembourg,28.7,22.98288547
Travail,Belgique,Luxembourg,62.3,24.26650881
Travail,Belgique,Luxembourg,15.8,24.37855748
Travail,Belgique,Luxembourg,38.6,28.15965325
Travail,Belgique,Luxembourg,26.6,36.72072564
Travail,Belgique,Luxembourg,35.2,45.78913701
Travail,Belgique,Luxembourg,71.9,1.851480853
Travail,Belgique,Luxembourg,29.1,3.815880985
Travail,Belgique,Luxembourg,63.8,3.815880985
Travail,Belgique,Luxembourg,80.3,4.773377218
Travail,Belgique,Luxembourg,46.1,5.28612696
Travail,Belgique,Luxembourg,51.1,5.460142866
Travail,Belgique,Luxembourg,82.7,5.539183586
Travail,Belgique,Luxembourg,40.6,5.943001211
Travail,Belgique,Luxembourg,33.8,7.213901063
Travail,Belgique,Luxembourg,24,7.281629348
Travail,Belgique,Luxembourg,23.4,8.042294406
Travail,Belgique,Luxembourg,56.5,8.453603716
Travail,Belgique,Luxembourg,15.2,9.507383565
Travail,Belgique,Luxembourg,38.7,9.507383565
Travail,Belgique,Luxembourg,44.3,11.11932596
Travail,Belgique,Luxembourg,43.2,11.57325661
Travail,Belgique,Luxembourg,30,12.57838839
Travail,Belgique,Luxembourg,57.2,14.34211079
Travail,Belgique,Luxembourg,18.1,15.46773639
Travail,Belgique,Luxembourg,43.3,15.74171664
Travail,Belgique,Luxembourg,111.2,15.93106652
Travail,Belgique,Luxembourg,67,20.16201889
Travail,Belgique,Luxembourg,60.4,20.8840927
Travail,Belgique,Luxembourg,68.4,22.83721432
Travail,Belgique,Luxembourg,87.9,23.30533273
Travail,Belgique,Luxembourg,28.1,23.75215468
Travail,Belgique,Luxembourg,41.8,23.75215468
Travail,Belgique,Luxembourg,20.1,24.37855748
Travail,Belgique,Luxembourg,103,24.91006298
Travail,Belgique,Luxembourg,87.5,28.15965325
Travail,Belgique,Luxembourg,54.1,28.15965325
Travail,Belgique,Luxembourg,24.3,28.15965325
Travail,Belgique,Luxembourg,45.1,28.15965325
Travail,Belgique,Luxembourg,14.9,41.96167451
Travail,Belgique,Luxembourg,32.2,46.66703013
Travail,Belgique,Luxembourg,48.9,10.60964154
Travail,Belgique,Luxembourg,15.9,14.48978313
Travail,Belgique,Luxembourg,25.1,3.806621323
Travail,Belgique,Luxembourg,63.5,6.76382071
Travail,Belgique,Luxembourg,94.3,7.191218067
Travail,Belgique,Luxembourg,53.5,8.380533959
Travail,Belgique,Luxembourg,52.3,10.86810117
Travail,Belgique,Luxembourg,25.2,13.21323318
Travail,Belgique,Luxembourg,63.3,13.62798591
Travail,Belgique,Luxembourg,34,15.76683709
Travail,Belgique,Luxembourg,30.1,23.77437568
Travail,Belgique,Luxembourg,37.1,17.48127418
Travail,Belgique,Luxembourg,8,1.877988727
Travail,Belgique,Luxembourg,30.4,3.692294734
Travail,Belgique,Luxembourg,39.5,5.056648558
Travail,Belgique,Luxembourg,33.3,7.315460941
Travail,Belgique,Luxembourg,28.5,7.533817417
Travail,Belgique,Luxembourg,28.3,8.453603716
Travail,Belgique,Luxembourg,18,8.466519878
Travail,Belgique,Luxembourg,66.4,8.6498628
Travail,Belgique,Luxembourg,17.1,9.433689565
Travail,Belgique,Luxembourg,61.1,9.518962329
Travail,Belgique,Luxembourg,27.3,9.534639061
Travail,Belgique,Luxembourg,16.2,9.551250862
Travail,Belgique,Luxembourg,61.2,10.38115791
Travail,Belgique,Luxembourg,11.1,11.22628411
Travail,Belgique,Luxembourg,28.4,11.30653417
Travail,Belgique,Luxembourg,24.8,11.55137775
Travail,Belgique,Luxembourg,83.6,12.09730926
Travail,Belgique,Luxembourg,35.2,12.71580046
Travail,Belgique,Luxembourg,11,14.43174529
Travail,Belgique,Luxembourg,27,14.47060907
Travail,Belgique,Luxembourg,64,14.54777422
Travail,Belgique,Luxembourg,47.1,15.80109259
Travail,Belgique,Luxembourg,36,17.00629575
Travail,Belgique,Luxembourg,32.9,17.27195172
Travail,Belgique,Luxembourg,11.7,18.22002691
Travail,Belgique,Luxembourg,59.6,19.27441079
Travail,Belgique,Luxembourg,93.4,21.84581787
Travail,Belgique,Luxembourg,28.3,22.25041606
Travail,Belgique,Luxembourg,36.8,22.85101002
Travail,Belgique,Luxembourg,47.4,22.98288547
Travail,Belgique,Luxembourg,55.8,23.75215468
Travail,Belgique,Luxembourg,32.4,23.75215468
Travail,Belgique,Luxembourg,41.9,23.75215468
Travail,Belgique,Luxembourg,61.3,23.75215468
Travail,Belgique,Luxembourg,77.1,23.75215468
Travail,Belgique,Luxembourg,64.2,23.75215468
Travail,Belgique,Luxembourg,31.9,24.26650881
Travail,Belgique,Luxembourg,35.1,24.26650881
Travail,Belgique,Luxembourg,16.2,24.26650881
Travail,Belgique,Luxembourg,31.6,28.15965325
Travail,Belgique,Luxembourg,30.7,28.15965325
Travail,Belgique,Luxembourg,49.4,28.15965325
Travail,Belgique,Luxembourg,18.2,30.35000998
Travail,Belgique,Luxembourg,73.9,33.41310828
Travail,Belgique,Luxembourg,16.1,34.18051705
Travail,Belgique,Luxembourg,33.2,37.6021879
Travail,Belgique,Luxembourg,55.7,39.30863238
Travail,Belgique,Luxembourg,33.2,41.96167451
Travail,Belgique,Luxembourg,66.1,41.96600175
Travail,Belgique,Luxembourg,24.8,66.31789759
Travail,Belgique,Luxembourg,23.3,25.32297543
Travail,Belgique,Luxembourg,30.7,28.15965325
Travail,Belgique,Luxembourg,28.2,2.148519147
Travail,Belgique,Luxembourg,193.2,8.453603716
Travail,Belgique,Luxembourg,65.5,11.02916921
Travail,Belgique,Luxembourg,66.4,13.28921225
Travail,Belgique,Luxembourg,29.9,19.27441079
Travail,Belgique,Luxembourg,29.9,19.27441079
Travail,Belgique,Luxembourg,39.9,21.3594686
Travail,Belgique,Luxembourg,29.1,22.25041606
Travail,Belgique,Luxembourg,23.4,23.75215468
Travail,Belgique,Luxembourg,49.2,23.75215468
Travail,Belgique,Luxembourg,3.5,40.60264731
Travail,Belgique,Luxembourg,35.9,61.65406194
Travail,Belgique,Luxembourg,60.7,10.05816359
Travail,Belgique,Luxembourg,30.6,10.60964154
Travail,Belgique,Luxembourg,52.2,13.8128698
Travail,Belgique,Luxembourg,196.3,15.36826088
Travail,Belgique,Luxembourg,66.2,15.80109259
Travail,Belgique,Luxembourg,43.9,19.39393173
Travail,Belgique,Luxembourg,49,21.28449338
Travail,Belgique,Luxembourg,29.2,21.28449338
Travail,Belgique,Luxembourg,79.2,22.98288547
Travail,Belgique,Luxembourg,36.8,23.76818033
Travail,Belgique,Luxembourg,28.9,24.43388227
Travail,Belgique,Luxembourg,68.1,27.87985754
Travail,Belgique,Luxembourg,43.2,28.15965325
Travail,Belgique,Luxembourg,37,28.15965325
Travail,Belgique,Luxembourg,6.3,34.18051705
Travail,Belgique,Luxembourg,76,40.49256963
Travail,Belgique,Luxembourg,29.1,3.815880985
Travail,Belgique,Luxembourg,49.7,6.141921744
Travail,Belgique,Luxembourg,55.2,6.274925374
Travail,Belgique,Luxembourg,61.6,6.46443371
Travail,Belgique,Luxembourg,34.3,6.555442319
Travail,Belgique,Luxembourg,56.7,7.191218067
Travail,Belgique,Luxembourg,21.9,7.497249631
Travail,Belgique,Luxembourg,29.4,8.466519878
Travail,Belgique,Luxembourg,45.9,8.6498628
Travail,Belgique,Luxembourg,38.2,9.551250862
Travail,Belgique,Luxembourg,23.4,9.551250862
Travail,Belgique,Luxembourg,49.5,9.569682022
Travail,Belgique,Luxembourg,58.3,9.733470173
Travail,Belgique,Luxembourg,11.1,10.83939387
Travail,Belgique,Luxembourg,65.5,10.92989352
Travail,Belgique,Luxembourg,31.7,11.89838741
Travail,Belgique,Luxembourg,40.6,13.03637536
Travail,Belgique,Luxembourg,30.9,14.74426548
Travail,Belgique,Luxembourg,43.8,15.93106652
Travail,Belgique,Luxembourg,11.4,17.10972957
Travail,Belgique,Luxembourg,50.6,18.3379613
Travail,Belgique,Luxembourg,65.6,18.46836681
Travail,Belgique,Luxembourg,51.6,20.16201889
Travail,Belgique,Luxembourg,35.3,21.28449338
Travail,Belgique,Luxembourg,106.6,21.28449338
Travail,Belgique,Luxembourg,30.4,22.98288547
Travail,Belgique,Luxembourg,28.5,22.98288547
Travail,Belgique,Luxembourg,112.7,23.75215468
Travail,Belgique,Luxembourg,32.2,23.75215468
Travail,Belgique,Luxembourg,29.5,23.75215468
Travail,Belgique,Luxembourg,76.9,23.75215468
Travail,Belgique,Luxembourg,49.3,23.75215468
Travail,Belgique,Luxembourg,33.2,23.75215468
Travail,Belgique,Luxembourg,45.9,23.75215468
Travail,Belgique,Luxembourg,33.7,23.77437568
Travail,Belgique,Luxembourg,27.2,23.77437568
Travail,Belgique,Luxembourg,32,24.26650881
Travail,Belgique,Luxembourg,20.2,24.26650881
Travail,Belgique,Luxembourg,44.2,24.26650881
Travail,Belgique,Luxembourg,46.2,24.43388227
Travail,Belgique,Luxembourg,32.9,28.15965325
Travail,Belgique,Luxembourg,171.4,28.15965325
Travail,Belgique,Luxembourg,47.4,28.15965325
Travail,Belgique,Luxembourg,12.9,29.39609669
Travail,Belgique,Luxembourg,12.2,30.19478036
Travail,Belgique,Luxembourg,16.6,33.41310828
Travail,Belgique,Luxembourg,45.5,34.18051705
Travail,Belgique,Luxembourg,47.7,40.49256963
Travail,Belgique,Luxembourg,46.8,41.1510895
Travail,Belgique,Luxembourg,106.6,46.47296924
Travail,Belgique,Luxembourg,31.9,46.66703013
Travail,Belgique,Luxembourg,69,46.66703013
Travail,Belgique,Luxembourg,33.7,47.77484824
Travail,Belgique,Luxembourg,37.8,56.22215029
Travail,Belgique,Luxembourg,31.7,66.31789759
Travail,Belgique,Luxembourg,66.4,8.466519878
Travail,Belgique,Luxembourg,74.3,9.534639061
Travail,Belgique,Luxembourg,48,14.54777422
Travail,Luxembourg,Luxembourg,17.5,45.78913701
Travail,Belgique,Luxembourg,21.9,4.523963692
Travail,Belgique,Luxembourg,10.5,4.676571489
Travail,Belgique,Luxembourg,46.8,5.056648558
Travail,Belgique,Luxembourg,64.7,6.065661475
Travail,Belgique,Luxembourg,60.2,6.942972042
Travail,Belgique,Luxembourg,31.2,13.82931275
Travail,Belgique,Luxembourg,39.7,17.00629575
Travail,Belgique,Luxembourg,32.3,17.27195172
Travail,Belgique,Luxembourg,14.1,18.3379613
Travail,Belgique,Luxembourg,29.9,19.69179915
Travail,Belgique,Luxembourg,44.4,19.94204662
Travail,Belgique,Luxembourg,32.1,23.75215468
Travail,Belgique,Luxembourg,44.3,23.75215468
Travail,Belgique,Luxembourg,28.3,23.75215468
Travail,Belgique,Luxembourg,30.6,24.43388227
Travail,Belgique,Luxembourg,28.4,25.32297543
Travail,Belgique,Luxembourg,49.5,25.34618659
Travail,Belgique,Luxembourg,13.8,42.87035672
Travail,Belgique,Luxembourg,39.5,46.47296924
Travail,Belgique,Luxembourg,84.1,46.66703013
Travail,Belgique,Luxembourg,21.9,3.419441084
Travail,Belgique,Luxembourg,21.9,3.574620522
Travail,Belgique,Luxembourg,30.4,3.574620522
Travail,Belgique,Luxembourg,66.9,3.934034244
Travail,Belgique,Luxembourg,24,3.934034244
Travail,Belgique,Luxembourg,21.9,4.523963692
Travail,Belgique,Luxembourg,24.3,5.491240136
Travail,Belgique,Luxembourg,46.1,5.539183586
Travail,Belgique,Luxembourg,21.3,6.147667734
Travail,Belgique,Luxembourg,39,6.555442319
Travail,Belgique,Luxembourg,74.7,6.690009833
Travail,Belgique,Luxembourg,25.2,6.852938262
Travail,Belgique,Luxembourg,56.9,7.315460941
Travail,Belgique,Luxembourg,18.2,7.586915323
Travail,Belgique,Luxembourg,16.7,7.931221079
Travail,Belgique,Luxembourg,18.1,8.453603716
Travail,Belgique,Luxembourg,66.4,8.466519878
Travail,Belgique,Luxembourg,124.9,8.837241111
Travail,Belgique,Luxembourg,18.4,8.845431353
Travail,Belgique,Luxembourg,34.5,8.917122473
Travail,Belgique,Luxembourg,42,9.518962329
Travail,Belgique,Luxembourg,38.4,9.880179166
Travail,Belgique,Luxembourg,65.2,10.03758468
Travail,Belgique,Luxembourg,23.3,10.60964154
Travail,Belgique,Luxembourg,43.3,11.89838741
Travail,Belgique,Luxembourg,40.8,12.56178815
Travail,Belgique,Luxembourg,103.9,12.93240092
Travail,Belgique,Luxembourg,115.4,12.93240092
Travail,Belgique,Luxembourg,26.6,13.2778513
Travail,Belgique,Luxembourg,27,13.84241904
Travail,Belgique,Luxembourg,44.5,14.54777422
Travail,Belgique,Luxembourg,28.9,15.44726822
Travail,Belgique,Luxembourg,66.1,15.46773639
Travail,Belgique,Luxembourg,41.9,15.74171664
Travail,Belgique,Luxembourg,16.7,16.63458931
Travail,Belgique,Luxembourg,18,16.63458931
Travail,Belgique,Luxembourg,43.3,18.31369502
Travail,Belgique,Luxembourg,104.6,18.53483531
Travail,Belgique,Luxembourg,69.4,19.27441079
Travail,Belgique,Luxembourg,88.7,20.00900843
Travail,Belgique,Luxembourg,18.1,20.00900843
Travail,Belgique,Luxembourg,23.3,20.00900843
Travail,Belgique,Luxembourg,30.6,20.84528616
Travail,Belgique,Luxembourg,29.3,21.28449338
Travail,Belgique,Luxembourg,46.2,21.28449338
Travail,Belgique,Luxembourg,162.2,22.25041606
Travail,Belgique,Luxembourg,198.4,22.85101002
Travail,Belgique,Luxembourg,32.2,22.98288547
Travail,Belgique,Luxembourg,48.6,22.98288547
Travail,Belgique,Luxembourg,35.1,22.98288547
Travail,Belgique,Luxembourg,29.3,22.98288547
Travail,Belgique,Luxembourg,15.8,23.58900075
Travail,Belgique,Luxembourg,22.5,23.75215468
Travail,Belgique,Luxembourg,38.9,23.75215468
Travail,Belgique,Luxembourg,27.2,23.75215468
Travail,Belgique,Luxembourg,75.8,23.75215468
Travail,Belgique,Luxembourg,29.4,23.77437568
